"","batch.id","response_type","value"
"619","X-031.LEE011 + everolimus","angle","-55.7194"
"620","X-031.LEE011 + everolimus","abc","-447.3702"
"621","X-031.LEE011 + everolimus","TGI","5.4146"
"622","X-031.LJM716","angle","-82.4499"
"623","X-031.LJM716","abc","-190.6676"
"624","X-031.LJM716","TGI","3.8758"
"625","X-031.LJM716 + trastuzumab","angle","-93.6581"
"626","X-031.LJM716 + trastuzumab","abc","-412.6761"
"627","X-031.LJM716 + trastuzumab","TGI","4.6468"
"628","X-031.LLM871","angle","-56.9123"
"629","X-031.LLM871","abc","-526.6744"
"630","X-031.LLM871","TGI","6.6769"
"631","X-031.trastuzumab","angle","-56.2819"
"632","X-031.trastuzumab","abc","-459.3212"
"633","X-031.trastuzumab","TGI","6.9131"
"634","X-034.BGJ398","angle","NA"
"635","X-034.BGJ398","abc","NA"
"636","X-034.BGJ398","TGI","NA"
"637","X-034.binimetinib","angle","NA"
"638","X-034.binimetinib","abc","NA"
"639","X-034.binimetinib","TGI","NA"
"640","X-034.BKM120","angle","NA"
"641","X-034.BKM120","abc","NA"
"642","X-034.BKM120","TGI","NA"
"643","X-034.BYL719","angle","NA"
"644","X-034.BYL719","abc","NA"
"645","X-034.BYL719","TGI","NA"
"646","X-034.BYL719 + HSP990","angle","NA"
"647","X-034.BYL719 + HSP990","abc","NA"
"648","X-034.BYL719 + HSP990","TGI","NA"
"649","X-034.BYL719 + LJM716","angle","NA"
"650","X-034.BYL719 + LJM716","abc","NA"
"651","X-034.BYL719 + LJM716","TGI","NA"
"652","X-034.CLR457","angle","NA"
"653","X-034.CLR457","abc","NA"
"654","X-034.CLR457","TGI","NA"
"655","X-034.everolimus","angle","NA"
"656","X-034.everolimus","abc","NA"
"657","X-034.everolimus","TGI","NA"
"658","X-034.figitumumab","angle","NA"
"659","X-034.figitumumab","abc","NA"
"660","X-034.figitumumab","TGI","NA"
"661","X-034.HDM201","angle","NA"
"662","X-034.HDM201","abc","NA"
"663","X-034.HDM201","TGI","NA"
"664","X-034.HSP990","angle","NA"
"665","X-034.HSP990","abc","NA"
"666","X-034.HSP990","TGI","NA"
"667","X-034.INC280","angle","NA"
"668","X-034.INC280","abc","NA"
"669","X-034.INC280","TGI","NA"
"670","X-034.INC280 + trastuzumab","angle","NA"
"671","X-034.INC280 + trastuzumab","abc","NA"
"672","X-034.INC280 + trastuzumab","TGI","NA"
"673","X-034.LEE011","angle","NA"
"674","X-034.LEE011","abc","NA"
"675","X-034.LEE011","TGI","NA"
"676","X-034.LEE011 + everolimus","angle","NA"
"677","X-034.LEE011 + everolimus","abc","NA"
"678","X-034.LEE011 + everolimus","TGI","NA"
"679","X-034.LJM716","angle","NA"
"680","X-034.LJM716","abc","NA"
"681","X-034.LJM716","TGI","NA"
"682","X-034.LJM716 + trastuzumab","angle","NA"
"683","X-034.LJM716 + trastuzumab","abc","NA"
"684","X-034.LJM716 + trastuzumab","TGI","NA"
"685","X-034.LLM871","angle","NA"
"686","X-034.LLM871","abc","NA"
"687","X-034.LLM871","TGI","NA"
"688","X-034.trastuzumab","angle","NA"
"689","X-034.trastuzumab","abc","NA"
"690","X-034.trastuzumab","TGI","NA"
"691","X-035.BGJ398","angle","NA"
"692","X-035.BGJ398","abc","NA"
"693","X-035.BGJ398","TGI","NA"
"694","X-035.binimetinib","angle","NA"
"695","X-035.binimetinib","abc","NA"
"696","X-035.binimetinib","TGI","NA"
"697","X-035.BKM120","angle","NA"
"698","X-035.BKM120","abc","NA"
"699","X-035.BKM120","TGI","NA"
"700","X-035.BYL719","angle","NA"
"701","X-035.BYL719","abc","NA"
"702","X-035.BYL719","TGI","NA"
"703","X-035.BYL719 + HSP990","angle","NA"
"704","X-035.BYL719 + HSP990","abc","NA"
"705","X-035.BYL719 + HSP990","TGI","NA"
"706","X-035.BYL719 + LJM716","angle","NA"
"707","X-035.BYL719 + LJM716","abc","NA"
"708","X-035.BYL719 + LJM716","TGI","NA"
"709","X-035.everolimus","angle","NA"
"710","X-035.everolimus","abc","NA"
"711","X-035.everolimus","TGI","NA"
"712","X-035.figitumumab","angle","NA"
"713","X-035.figitumumab","abc","NA"
"714","X-035.figitumumab","TGI","NA"
"715","X-035.HDM201","angle","NA"
"716","X-035.HDM201","abc","NA"
"717","X-035.HDM201","TGI","NA"
"718","X-035.HSP990","angle","NA"
"719","X-035.HSP990","abc","NA"
"720","X-035.HSP990","TGI","NA"
"721","X-035.INC280 + trastuzumab","angle","NA"
"722","X-035.INC280 + trastuzumab","abc","NA"
"723","X-035.INC280 + trastuzumab","TGI","NA"
"724","X-035.LEE011","angle","NA"
"725","X-035.LEE011","abc","NA"
"726","X-035.LEE011","TGI","NA"
"727","X-035.LEE011 + everolimus","angle","NA"
"728","X-035.LEE011 + everolimus","abc","NA"
"729","X-035.LEE011 + everolimus","TGI","NA"
"730","X-035.LJM716","angle","NA"
"731","X-035.LJM716","abc","NA"
"732","X-035.LJM716","TGI","NA"
"733","X-035.LJM716 + trastuzumab","angle","NA"
"734","X-035.LJM716 + trastuzumab","abc","NA"
"735","X-035.LJM716 + trastuzumab","TGI","NA"
"736","X-035.LLM871","angle","NA"
"737","X-035.LLM871","abc","NA"
"738","X-035.LLM871","TGI","NA"
"739","X-035.trastuzumab","angle","NA"
"740","X-035.trastuzumab","abc","NA"
"741","X-035.trastuzumab","TGI","NA"
"742","X-037.BGJ398","angle","-1.6251"
"743","X-037.BGJ398","abc","-70.1670"
"744","X-037.BGJ398","TGI","7.8315"
"745","X-037.binimetinib","angle","5.1484"
"746","X-037.binimetinib","abc","63.9679"
"747","X-037.binimetinib","TGI","-3.9875"
"748","X-037.BKM120","angle","4.8825"
"749","X-037.BKM120","abc","20.4897"
"750","X-037.BKM120","TGI","-3.8919"
"751","X-037.BYL719","angle","17.2920"
"752","X-037.BYL719","abc","109.3594"
"753","X-037.BYL719","TGI","-4.2239"
"754","X-037.BYL719 + HSP990","angle","-0.5911"
"755","X-037.BYL719 + HSP990","abc","-57.7476"
"756","X-037.BYL719 + HSP990","TGI","4.3717"
"757","X-037.CLR457","angle","-0.5740"
"758","X-037.CLR457","abc","-158.7032"
"759","X-037.CLR457","TGI","-165.5185"
"760","X-037.everolimus","angle","1.5617"
"761","X-037.everolimus","abc","87.7918"
"762","X-037.everolimus","TGI","1.1911"
"763","X-037.figitumumab","angle","-3.4372"
"764","X-037.figitumumab","abc","-346.5516"
"765","X-037.figitumumab","TGI","16.4848"
"766","X-037.HDM201","angle","-2.7856"
"767","X-037.HDM201","abc","-149.8457"
"768","X-037.HDM201","TGI","-541.6429"
"769","X-037.HSP990","angle","-3.3257"
"770","X-037.HSP990","abc","-173.7123"
"771","X-037.HSP990","TGI","-50.1135"
"772","X-037.INC280","angle","13.7250"
"773","X-037.INC280","abc","155.4429"
"774","X-037.INC280","TGI","38.2119"
"775","X-037.INC280 + trastuzumab","angle","-2.2070"
"776","X-037.INC280 + trastuzumab","abc","-396.7783"
"777","X-037.INC280 + trastuzumab","TGI","15.6844"
"778","X-037.LEE011","angle","10.8429"
"779","X-037.LEE011","abc","183.9142"
"780","X-037.LEE011","TGI","-98.0909"
"781","X-037.LEE011 + everolimus","angle","152.4124"
"782","X-037.LEE011 + everolimus","abc","308.9794"
"783","X-037.LEE011 + everolimus","TGI","-60.0319"
"784","X-037.LJM716","angle","-2.1827"
"785","X-037.LJM716","abc","-411.9500"
"786","X-037.LJM716","TGI","10.7949"
"787","X-037.LJM716 + trastuzumab","angle","-1.1117"
"788","X-037.LJM716 + trastuzumab","abc","-197.5913"
"789","X-037.LJM716 + trastuzumab","TGI","9.2335"
"790","X-037.LLM871","angle","26.6617"
"791","X-037.LLM871","abc","114.2840"
"792","X-037.LLM871","TGI","-9.2631"
"793","X-037.trastuzumab","angle","-4.0221"
"794","X-037.trastuzumab","abc","-457.0456"
"795","X-037.trastuzumab","TGI","15.2735"
"796","X-038.BGJ398","angle","2.7153"
"797","X-038.BGJ398","abc","99.9179"
"798","X-038.BGJ398","TGI","5.8544"
"799","X-038.binimetinib","angle","2.6899"
"800","X-038.binimetinib","abc","141.4428"
"801","X-038.binimetinib","TGI","-3.7199"
"802","X-038.BKM120","angle","8.2799"
"803","X-038.BKM120","abc","326.2783"
"804","X-038.BKM120","TGI","-109.2535"
"805","X-038.BYL719","angle","2.9572"
"806","X-038.BYL719","abc","73.2699"
"807","X-038.BYL719","TGI","-8.1633"
"808","X-038.BYL719 + HSP990","angle","138.7606"
"809","X-038.BYL719 + HSP990","abc","530.5472"
"810","X-038.BYL719 + HSP990","TGI","-61.6516"
"811","X-038.BYL719 + LJM716","angle","-1.1302"
"812","X-038.BYL719 + LJM716","abc","-176.6297"
"813","X-038.BYL719 + LJM716","TGI","7.9931"
"814","X-038.CLR457","angle","2.0115"
"815","X-038.CLR457","abc","159.2120"
"816","X-038.CLR457","TGI","9.0684"
"817","X-038.everolimus","angle","144.0152"
"818","X-038.everolimus","abc","526.9688"
"819","X-038.everolimus","TGI","-125.5176"
"820","X-038.figitumumab","angle","0.6888"
"821","X-038.figitumumab","abc","16.8374"
"822","X-038.figitumumab","TGI","-2.9619"
"823","X-038.HDM201","angle","2.7313"
"824","X-038.HDM201","abc","36.7405"
"825","X-038.HDM201","TGI","6.5069"
"826","X-038.HSP990","angle","22.9164"
"827","X-038.HSP990","abc","442.9968"
"828","X-038.HSP990","TGI","38.5217"
"829","X-038.INC280","angle","0.8288"
"830","X-038.INC280","abc","115.4274"
"831","X-038.INC280","TGI","-1.2544"
"832","X-038.INC280 + trastuzumab","angle","-0.7076"
"833","X-038.INC280 + trastuzumab","abc","-92.0123"
"834","X-038.INC280 + trastuzumab","TGI","277.3947"
"835","X-038.LEE011","angle","-1.0486"
"836","X-038.LEE011","abc","-251.7992"
"837","X-038.LEE011","TGI","26.9433"
"838","X-038.LEE011 + everolimus","angle","153.2422"
"839","X-038.LEE011 + everolimus","abc","332.8984"
"840","X-038.LEE011 + everolimus","TGI","-199.8148"
"841","X-038.LJM716","angle","-0.0638"
"842","X-038.LJM716","abc","43.8050"
"843","X-038.LJM716","TGI","-4.0721"
"844","X-038.LJM716 + trastuzumab","angle","0.0536"
"845","X-038.LJM716 + trastuzumab","abc","-8.6486"
"846","X-038.LJM716 + trastuzumab","TGI","11.0370"
"847","X-038.LLM871","angle","-1.4457"
"848","X-038.LLM871","abc","-172.7320"
"849","X-038.LLM871","TGI","25.4274"
"850","X-038.trastuzumab","angle","3.7575"
"851","X-038.trastuzumab","abc","104.9775"
"852","X-038.trastuzumab","TGI","-3.8758"
"853","X-039.BYL719","angle","-0.0757"
"854","X-039.BYL719","abc","11.3655"
"855","X-039.BYL719","TGI","2.8588"
"856","X-039.BYL719 + HSP990","angle","2.0397"
"857","X-039.BYL719 + HSP990","abc","326.1792"
"858","X-039.BYL719 + HSP990","TGI","-53.3565"
"859","X-039.BYL719 + LJM716","angle","1.4665"
"860","X-039.BYL719 + LJM716","abc","296.0259"
"861","X-039.BYL719 + LJM716","TGI","-930.1667"
"862","X-039.everolimus","angle","21.9727"
"863","X-039.everolimus","abc","545.6155"
"864","X-039.everolimus","TGI","17.4115"
"865","X-039.HSP990","angle","0.1748"
"866","X-039.HSP990","abc","175.1383"
"867","X-039.HSP990","TGI","5.0486"
"868","X-039.LEE011","angle","3.0564"
"869","X-039.LEE011","abc","391.9837"
"870","X-039.LEE011","TGI","20.9498"
"871","X-039.LEE011 + everolimus","angle","2.6726"
"872","X-039.LEE011 + everolimus","abc","276.8716"
"873","X-039.LEE011 + everolimus","TGI","-30.8949"
"874","X-039.LJM716","angle","1.1435"
"875","X-039.LJM716","abc","273.2854"
"876","X-039.LJM716","TGI","-121.3030"
"877","X-050.BYL719","angle","0.3667"
"878","X-050.BYL719","abc","-41.7873"
"879","X-050.BYL719","TGI","2.8128"
"880","X-050.BYL719 + HSP990","angle","2.8065"
"881","X-050.BYL719 + HSP990","abc","479.2884"
"882","X-050.BYL719 + HSP990","TGI","62.4506"
"883","X-050.BYL719 + LJM716","angle","171.7571"
"884","X-050.BYL719 + LJM716","abc","846.0652"
"885","X-050.BYL719 + LJM716","TGI","-34.7933"
"886","X-050.everolimus","angle","6.3493"
"887","X-050.everolimus","abc","554.6374"
"888","X-050.everolimus","TGI","-138.0686"
"889","X-050.HSP990","angle","0.6180"
"890","X-050.HSP990","abc","1.6551"
"891","X-050.HSP990","TGI","2.2018"
"892","X-050.LEE011","angle","168.5694"
"893","X-050.LEE011","abc","132.0429"
"894","X-050.LEE011","TGI","5.7441"
"895","X-050.LEE011 + everolimus","angle","137.7082"
"896","X-050.LEE011 + everolimus","abc","725.4884"
"897","X-050.LEE011 + everolimus","TGI","-440.6829"
"898","X-050.LJM716","angle","10.7484"
"899","X-050.LJM716","abc","622.8859"
"900","X-050.LJM716","TGI","57.0532"
"901","X-056.BGJ398","angle","-0.0176"
"902","X-056.BGJ398","abc","16.1590"
"903","X-056.BGJ398","TGI","-3.5688"
"904","X-056.binimetinib","angle","162.4011"
"905","X-056.binimetinib","abc","695.9938"
"906","X-056.binimetinib","TGI","100.9778"
"907","X-056.BKM120","angle","39.7728"
"908","X-056.BKM120","abc","397.3825"
"909","X-056.BKM120","TGI","33.8622"
"910","X-056.BYL719","angle","17.0113"
"911","X-056.BYL719","abc","311.7940"
"912","X-056.BYL719","TGI","35.0082"
"913","X-056.BYL719 + HSP990","angle","36.6746"
"914","X-056.BYL719 + HSP990","abc","212.8607"
"915","X-056.BYL719 + HSP990","TGI","24.2723"
"916","X-056.BYL719 + LJM716","angle","9.0328"
"917","X-056.BYL719 + LJM716","abc","447.6090"
"918","X-056.BYL719 + LJM716","TGI","444.5789"
"919","X-056.CLR457","angle","1.4923"
"920","X-056.CLR457","abc","8.7857"
"921","X-056.CLR457","TGI","-2.8658"
"922","X-056.everolimus","angle","2.5737"
"923","X-056.everolimus","abc","119.5710"
"924","X-056.everolimus","TGI","5.2506"
"925","X-056.figitumumab","angle","7.4815"
"926","X-056.figitumumab","abc","325.3806"
"927","X-056.figitumumab","TGI","25.3009"
"928","X-056.HDM201","angle","0.5648"
"929","X-056.HDM201","abc","26.6046"
"930","X-056.HDM201","TGI","2.7200"
"931","X-056.HSP990","angle","-0.0554"
"932","X-056.HSP990","abc","-67.5000"
"933","X-056.HSP990","TGI","-39.9065"
"934","X-056.INC280","angle","0.9985"
"935","X-056.INC280","abc","150.3565"
"936","X-056.INC280","TGI","6.7275"
"937","X-056.INC280 + trastuzumab","angle","8.2338"
"938","X-056.INC280 + trastuzumab","abc","432.1956"
"939","X-056.INC280 + trastuzumab","TGI","53.5650"
"940","X-056.LEE011","angle","164.6368"
"941","X-056.LEE011","abc","561.0548"
"942","X-056.LEE011","TGI","-28.3050"
"943","X-056.LEE011 + everolimus","angle","23.8457"
"944","X-056.LEE011 + everolimus","abc","162.3543"
"945","X-056.LEE011 + everolimus","TGI","4.9523"
"946","X-056.LJM716","angle","0.1748"
"947","X-056.LJM716","abc","-14.1796"
"948","X-056.LJM716","TGI","-25.8800"
"949","X-056.LJM716 + trastuzumab","angle","6.2667"
"950","X-056.LJM716 + trastuzumab","abc","325.9663"
"951","X-056.LJM716 + trastuzumab","TGI","16.1722"
"952","X-056.LLM871","angle","1.1379"
"953","X-056.LLM871","abc","33.0634"
"954","X-056.LLM871","TGI","-49.2078"
"955","X-056.trastuzumab","angle","1.2045"
"956","X-056.trastuzumab","abc","162.7646"
"957","X-056.trastuzumab","TGI","-3.3391"
"958","X-057.BGJ398","angle","NA"
"959","X-057.BGJ398","abc","NA"
"960","X-057.BGJ398","TGI","NA"
"961","X-057.binimetinib","angle","NA"
"962","X-057.binimetinib","abc","NA"
"963","X-057.binimetinib","TGI","NA"
"964","X-057.BKM120","angle","NA"
"965","X-057.BKM120","abc","NA"
"966","X-057.BKM120","TGI","NA"
"967","X-057.BYL719","angle","NA"
"968","X-057.BYL719","abc","NA"
"969","X-057.BYL719","TGI","NA"
"970","X-057.BYL719 + HSP990","angle","NA"
"971","X-057.BYL719 + HSP990","abc","NA"
"972","X-057.BYL719 + HSP990","TGI","NA"
"973","X-057.BYL719 + LJM716","angle","NA"
"974","X-057.BYL719 + LJM716","abc","NA"
"975","X-057.BYL719 + LJM716","TGI","NA"
"976","X-057.CLR457","angle","NA"
"977","X-057.CLR457","abc","NA"
"978","X-057.CLR457","TGI","NA"
"979","X-057.everolimus","angle","NA"
"980","X-057.everolimus","abc","NA"
"981","X-057.everolimus","TGI","NA"
"982","X-057.figitumumab","angle","NA"
"983","X-057.figitumumab","abc","NA"
"984","X-057.figitumumab","TGI","NA"
"985","X-057.HDM201","angle","NA"
"986","X-057.HDM201","abc","NA"
"987","X-057.HDM201","TGI","NA"
"988","X-057.HSP990","angle","NA"
"989","X-057.HSP990","abc","NA"
"990","X-057.HSP990","TGI","NA"
"991","X-057.INC280","angle","NA"
"992","X-057.INC280","abc","NA"
"993","X-057.INC280","TGI","NA"
"994","X-057.INC280 + trastuzumab","angle","NA"
"995","X-057.INC280 + trastuzumab","abc","NA"
"996","X-057.INC280 + trastuzumab","TGI","NA"
"997","X-057.LEE011","angle","NA"
"998","X-057.LEE011","abc","NA"
"999","X-057.LEE011","TGI","NA"
"1000","X-057.LEE011 + everolimus","angle","NA"
"1001","X-057.LEE011 + everolimus","abc","NA"
"1002","X-057.LEE011 + everolimus","TGI","NA"
"1003","X-057.LJM716","angle","NA"
"1004","X-057.LJM716","abc","NA"
"1005","X-057.LJM716","TGI","NA"
"1006","X-057.LJM716 + trastuzumab","angle","NA"
"1007","X-057.LJM716 + trastuzumab","abc","NA"
"1008","X-057.LJM716 + trastuzumab","TGI","NA"
"1009","X-057.LLM871","angle","NA"
"1010","X-057.LLM871","abc","NA"
"1011","X-057.LLM871","TGI","NA"
"1012","X-057.trastuzumab","angle","NA"
"1013","X-057.trastuzumab","abc","NA"
"1014","X-057.trastuzumab","TGI","NA"
"1015","X-064.BGJ398","angle","NA"
"1016","X-064.BGJ398","abc","NA"
"1017","X-064.BGJ398","TGI","NA"
"1018","X-064.binimetinib","angle","NA"
"1019","X-064.binimetinib","abc","NA"
"1020","X-064.binimetinib","TGI","NA"
"1021","X-064.BKM120","angle","NA"
"1022","X-064.BKM120","abc","NA"
"1023","X-064.BKM120","TGI","NA"
"1024","X-064.BYL719","angle","NA"
"1025","X-064.BYL719","abc","NA"
"1026","X-064.BYL719","TGI","NA"
"1027","X-064.BYL719 + HSP990","angle","NA"
"1028","X-064.BYL719 + HSP990","abc","NA"
"1029","X-064.BYL719 + HSP990","TGI","NA"
"1030","X-064.BYL719 + LJM716","angle","NA"
"1031","X-064.BYL719 + LJM716","abc","NA"
"1032","X-064.BYL719 + LJM716","TGI","NA"
"1033","X-064.CLR457","angle","NA"
"1034","X-064.CLR457","abc","NA"
"1035","X-064.CLR457","TGI","NA"
"1036","X-064.everolimus","angle","NA"
"1037","X-064.everolimus","abc","NA"
"1038","X-064.everolimus","TGI","NA"
"1039","X-064.figitumumab","angle","NA"
"1040","X-064.figitumumab","abc","NA"
"1041","X-064.figitumumab","TGI","NA"
"1042","X-064.HDM201","angle","NA"
"1043","X-064.HDM201","abc","NA"
"1044","X-064.HDM201","TGI","NA"
"1045","X-064.HSP990","angle","NA"
"1046","X-064.HSP990","abc","NA"
"1047","X-064.HSP990","TGI","NA"
"1048","X-064.INC280","angle","NA"
"1049","X-064.INC280","abc","NA"
"1050","X-064.INC280","TGI","NA"
"1051","X-064.INC280 + trastuzumab","angle","NA"
"1052","X-064.INC280 + trastuzumab","abc","NA"
"1053","X-064.INC280 + trastuzumab","TGI","NA"
"1054","X-064.LEE011","angle","NA"
"1055","X-064.LEE011","abc","NA"
"1056","X-064.LEE011","TGI","NA"
"1057","X-064.LEE011 + everolimus","angle","NA"
"1058","X-064.LEE011 + everolimus","abc","NA"
"1059","X-064.LEE011 + everolimus","TGI","NA"
"1060","X-064.LJM716","angle","NA"
"1061","X-064.LJM716","abc","NA"
"1062","X-064.LJM716","TGI","NA"
"1063","X-064.LJM716 + trastuzumab","angle","NA"
"1064","X-064.LJM716 + trastuzumab","abc","NA"
"1065","X-064.LJM716 + trastuzumab","TGI","NA"
"1066","X-064.LLM871","angle","NA"
"1067","X-064.LLM871","abc","NA"
"1068","X-064.LLM871","TGI","NA"
"1069","X-064.trastuzumab","angle","NA"
"1070","X-064.trastuzumab","abc","NA"
"1071","X-064.trastuzumab","TGI","NA"
"1072","X-065.BGJ398","angle","-0.3044"
"1073","X-065.BGJ398","abc","-171.6756"
"1074","X-065.BGJ398","TGI","4.2441"
"1075","X-065.binimetinib","angle","-1.2408"
"1076","X-065.binimetinib","abc","-227.6679"
"1077","X-065.binimetinib","TGI","3.7236"
"1078","X-065.BKM120","angle","134.8462"
"1079","X-065.BKM120","abc","115.6638"
"1080","X-065.BKM120","TGI","-3.1903"
"1081","X-065.BYL719","angle","79.9043"
"1082","X-065.BYL719","abc","301.4514"
"1083","X-065.BYL719","TGI","-10.8052"
"1084","X-065.BYL719 + HSP990","angle","99.7467"
"1085","X-065.BYL719 + HSP990","abc","286.3475"
"1086","X-065.BYL719 + HSP990","TGI","-11.3923"
"1087","X-065.BYL719 + LJM716","angle","162.2169"
"1088","X-065.BYL719 + LJM716","abc","404.9322"
"1089","X-065.BYL719 + LJM716","TGI","-13.4606"
"1090","X-065.CLR457","angle","146.5689"
"1091","X-065.CLR457","abc","94.9518"
"1092","X-065.CLR457","TGI","-5.0539"
"1093","X-065.everolimus","angle","124.7057"
"1094","X-065.everolimus","abc","244.1235"
"1095","X-065.everolimus","TGI","-5.0363"
"1096","X-065.figitumumab","angle","0.5981"
"1097","X-065.figitumumab","abc","-97.2921"
"1098","X-065.figitumumab","TGI","-1.2075"
"1099","X-065.HDM201","angle","-1.3252"
"1100","X-065.HDM201","abc","-196.6429"
"1101","X-065.HDM201","TGI","0.8178"
"1102","X-065.HSP990","angle","5.7724"
"1103","X-065.HSP990","abc","107.2460"
"1104","X-065.HSP990","TGI","-5.5319"
"1105","X-065.INC280","angle","-0.2288"
"1106","X-065.INC280","abc","-129.0191"
"1107","X-065.INC280","TGI","3.6967"
"1108","X-065.INC280 + trastuzumab","angle","0.5849"
"1109","X-065.INC280 + trastuzumab","abc","-103.8750"
"1110","X-065.INC280 + trastuzumab","TGI","1.5777"
"1111","X-065.LEE011","angle","-3.4604"
"1112","X-065.LEE011","abc","-750.9429"
"1113","X-065.LEE011","TGI","18.5803"
"1114","X-065.LEE011 + everolimus","angle","6.8564"
"1115","X-065.LEE011 + everolimus","abc","131.0783"
"1116","X-065.LEE011 + everolimus","TGI","-4.9010"
"1117","X-065.LJM716","angle","10.1718"
"1118","X-065.LJM716","abc","125.0062"
"1119","X-065.LJM716","TGI","-5.6010"
"1120","X-065.LJM716 + trastuzumab","angle","166.7675"
"1121","X-065.LJM716 + trastuzumab","abc","40.4636"
"1122","X-065.LJM716 + trastuzumab","TGI","-2.1880"
"1123","X-065.LLM871","angle","22.0445"
"1124","X-065.LLM871","abc","245.1559"
"1125","X-065.LLM871","TGI","-9.4800"
"1126","X-065.trastuzumab","angle","9.3568"
"1127","X-065.trastuzumab","abc","204.3610"
"1128","X-065.trastuzumab","TGI","-9.2147"
"1129","X-067.BGJ398","angle","NA"
"1130","X-067.BGJ398","abc","NA"
"1131","X-067.BGJ398","TGI","NA"
