"","batch.id","model.id","type"
"531","X-057.INC280 + trastuzumab","X.057.IN80.trab","treatment"
"532","X-057.LEE011","X.057.LE11","treatment"
"533","X-057.LEE011 + everolimus","X.057.LE11.evus","treatment"
"534","X-057.LJM716","X.057.LJ16","treatment"
"535","X-057.LJM716 + trastuzumab","X.057.LJ16.trab","treatment"
"536","X-057.LLM871","X.057.LL71","treatment"
"537","X-057.trastuzumab","X.057.trab","treatment"
"538","X-064.BGJ398","X.064.BG98","treatment"
"539","X-064.binimetinib","X.064.biib","treatment"
"540","X-064.BKM120","X.064.BK20","treatment"
"541","X-064.BYL719","X.064.BY19","treatment"
"542","X-064.BYL719 + HSP990","X.064.BY19.HS90","treatment"
"543","X-064.BYL719 + LJM716","X.064.BY19.LJ16","treatment"
"544","X-064.CLR457","X.064.CL57","treatment"
"545","X-064.everolimus","X.064.evus","treatment"
"546","X-064.figitumumab","X.064.fiab","treatment"
"547","X-064.HDM201","X.064.HD01","treatment"
"548","X-064.HSP990","X.064.HS90","treatment"
"549","X-064.INC280","X.064.IN80","treatment"
"550","X-064.INC280 + trastuzumab","X.064.IN80.trab","treatment"
"551","X-064.LEE011","X.064.LE11","treatment"
"552","X-064.LEE011 + everolimus","X.064.LE11.evus","treatment"
"553","X-064.LJM716","X.064.LJ16","treatment"
"554","X-064.LJM716 + trastuzumab","X.064.LJ16.trab","treatment"
"555","X-064.LLM871","X.064.LL71","treatment"
"556","X-064.trastuzumab","X.064.trab","treatment"
"557","X-065.BGJ398","X.065.uned","control"
"558","X-065.BGJ398","X.065.BG98","treatment"
"559","X-065.binimetinib","X.065.uned","control"
"560","X-065.binimetinib","X.065.biib","treatment"
"561","X-065.BKM120","X.065.uned","control"
"562","X-065.BKM120","X.065.BK20","treatment"
"563","X-065.BYL719","X.065.uned","control"
"564","X-065.BYL719","X.065.BY19","treatment"
"565","X-065.BYL719 + HSP990","X.065.uned","control"
"566","X-065.BYL719 + HSP990","X.065.BY19.HS90","treatment"
"567","X-065.BYL719 + LJM716","X.065.uned","control"
"568","X-065.BYL719 + LJM716","X.065.BY19.LJ16","treatment"
"569","X-065.CLR457","X.065.uned","control"
"570","X-065.CLR457","X.065.CL57","treatment"
"571","X-065.everolimus","X.065.uned","control"
"572","X-065.everolimus","X.065.evus","treatment"
"573","X-065.figitumumab","X.065.uned","control"
"574","X-065.figitumumab","X.065.fiab","treatment"
"575","X-065.HDM201","X.065.uned","control"
"576","X-065.HDM201","X.065.HD01","treatment"
"577","X-065.HSP990","X.065.uned","control"
"578","X-065.HSP990","X.065.HS90","treatment"
"579","X-065.INC280","X.065.uned","control"
"580","X-065.INC280","X.065.IN80","treatment"
"581","X-065.INC280 + trastuzumab","X.065.uned","control"
"582","X-065.INC280 + trastuzumab","X.065.IN80.trab","treatment"
"583","X-065.LEE011","X.065.uned","control"
"584","X-065.LEE011","X.065.LE11","treatment"
"585","X-065.LEE011 + everolimus","X.065.uned","control"
"586","X-065.LEE011 + everolimus","X.065.LE11.evus","treatment"
"587","X-065.LJM716","X.065.uned","control"
"588","X-065.LJM716","X.065.LJ16","treatment"
"589","X-065.LJM716 + trastuzumab","X.065.uned","control"
"590","X-065.LJM716 + trastuzumab","X.065.LJ16.trab","treatment"
"591","X-065.LLM871","X.065.uned","control"
"592","X-065.LLM871","X.065.LL71","treatment"
"593","X-065.trastuzumab","X.065.uned","control"
"594","X-065.trastuzumab","X.065.trab","treatment"
"595","X-067.BGJ398","X.067.BG98","treatment"
"596","X-067.binimetinib","X.067.biib","treatment"
"597","X-067.BKM120","X.067.BK20","treatment"
"598","X-067.BYL719","X.067.BY19","treatment"
"599","X-067.BYL719 + HSP990","X.067.BY19.HS90","treatment"
"600","X-067.BYL719 + LJM716","X.067.BY19.LJ16","treatment"
"601","X-067.CLR457","X.067.CL57","treatment"
"602","X-067.everolimus","X.067.evus","treatment"
"603","X-067.figitumumab","X.067.fiab","treatment"
"604","X-067.HDM201","X.067.HD01","treatment"
"605","X-067.HSP990","X.067.HS90","treatment"
"606","X-067.INC280","X.067.IN80","treatment"
"607","X-067.INC280 + trastuzumab","X.067.IN80.trab","treatment"
"608","X-067.LEE011","X.067.LE11","treatment"
"609","X-067.LEE011 + everolimus","X.067.LE11.evus","treatment"
"610","X-067.LJM716","X.067.LJ16","treatment"
"611","X-067.LJM716 + trastuzumab","X.067.LJ16.trab","treatment"
"612","X-067.LLM871","X.067.LL71","treatment"
"613","X-067.trastuzumab","X.067.trab","treatment"
"614","X-074.BYL719","X.074.uned","control"
"615","X-074.BYL719","X.074.BY19","treatment"
"616","X-074.BYL719 + HSP990","X.074.uned","control"
"617","X-074.BYL719 + HSP990","X.074.BY19.HS90","treatment"
"618","X-074.BYL719 + LJM716","X.074.uned","control"
"619","X-074.BYL719 + LJM716","X.074.BY19.LJ16","treatment"
"620","X-074.everolimus","X.074.uned","control"
"621","X-074.everolimus","X.074.evus","treatment"
"622","X-074.HSP990","X.074.uned","control"
"623","X-074.HSP990","X.074.HS90","treatment"
"624","X-074.LEE011","X.074.uned","control"
"625","X-074.LEE011","X.074.LE11","treatment"
"626","X-074.LEE011 + everolimus","X.074.uned","control"
"627","X-074.LEE011 + everolimus","X.074.LE11.evus","treatment"
"628","X-074.LJM716","X.074.uned","control"
"629","X-074.LJM716","X.074.LJ16","treatment"
"630","X-075.BGJ398","X.075.BG98","treatment"
"631","X-075.binimetinib","X.075.biib","treatment"
"632","X-075.BKM120","X.075.BK20","treatment"
"633","X-075.BYL719","X.075.BY19","treatment"
"634","X-075.BYL719 + HSP990","X.075.BY19.HS90","treatment"
"635","X-075.BYL719 + LJM716","X.075.BY19.LJ16","treatment"
"636","X-075.CLR457","X.075.CL57","treatment"
"637","X-075.everolimus","X.075.evus","treatment"
"638","X-075.figitumumab","X.075.fiab","treatment"
"639","X-075.HDM201","X.075.HD01","treatment"
"640","X-075.HSP990","X.075.HS90","treatment"
"641","X-075.INC280","X.075.IN80","treatment"
"642","X-075.INC280 + trastuzumab","X.075.IN80.trab","treatment"
"643","X-075.LEE011","X.075.LE11","treatment"
"644","X-075.LEE011 + everolimus","X.075.LE11.evus","treatment"
"645","X-075.LJM716","X.075.LJ16","treatment"
"646","X-075.LJM716 + trastuzumab","X.075.LJ16.trab","treatment"
"647","X-075.LLM871","X.075.LL71","treatment"
"648","X-075.trastuzumab","X.075.trab","treatment"
"649","X-077.BGJ398","X.077.uned","control"
"650","X-077.BGJ398","X.077.BG98","treatment"
"651","X-077.binimetinib","X.077.uned","control"
"652","X-077.binimetinib","X.077.biib","treatment"
"653","X-077.BKM120","X.077.uned","control"
"654","X-077.BKM120","X.077.BK20","treatment"
"655","X-077.BYL719","X.077.uned","control"
"656","X-077.BYL719","X.077.BY19","treatment"
"657","X-077.BYL719 + HSP990","X.077.uned","control"
"658","X-077.BYL719 + HSP990","X.077.BY19.HS90","treatment"
"659","X-077.BYL719 + LJM716","X.077.uned","control"
"660","X-077.BYL719 + LJM716","X.077.BY19.LJ16","treatment"
"661","X-077.CLR457","X.077.uned","control"
"662","X-077.CLR457","X.077.CL57","treatment"
"663","X-077.everolimus","X.077.uned","control"
"664","X-077.everolimus","X.077.evus","treatment"
"665","X-077.figitumumab","X.077.uned","control"
"666","X-077.figitumumab","X.077.fiab","treatment"
"667","X-077.HDM201","X.077.uned","control"
"668","X-077.HDM201","X.077.HD01","treatment"
"669","X-077.HSP990","X.077.uned","control"
"670","X-077.HSP990","X.077.HS90","treatment"
"671","X-077.INC280","X.077.uned","control"
"672","X-077.INC280","X.077.IN80","treatment"
"673","X-077.INC280 + trastuzumab","X.077.uned","control"
"674","X-077.INC280 + trastuzumab","X.077.IN80.trab","treatment"
"675","X-077.LEE011","X.077.uned","control"
"676","X-077.LEE011","X.077.LE11","treatment"
"677","X-077.LEE011 + everolimus","X.077.uned","control"
"678","X-077.LEE011 + everolimus","X.077.LE11.evus","treatment"
"679","X-077.LJM716","X.077.uned","control"
"680","X-077.LJM716","X.077.LJ16","treatment"
"681","X-077.LJM716 + trastuzumab","X.077.uned","control"
"682","X-077.LJM716 + trastuzumab","X.077.LJ16.trab","treatment"
"683","X-077.trastuzumab","X.077.uned","control"
"684","X-077.trastuzumab","X.077.trab","treatment"
"685","X-078.BYL719","X.078.uned","control"
"686","X-078.BYL719","X.078.BY19","treatment"
"687","X-078.BYL719 + HSP990","X.078.uned","control"
"688","X-078.BYL719 + HSP990","X.078.BY19.HS90","treatment"
"689","X-078.BYL719 + LJM716","X.078.uned","control"
"690","X-078.BYL719 + LJM716","X.078.BY19.LJ16","treatment"
"691","X-078.everolimus","X.078.uned","control"
"692","X-078.everolimus","X.078.evus","treatment"
"693","X-078.HSP990","X.078.uned","control"
"694","X-078.HSP990","X.078.HS90","treatment"
"695","X-078.LEE011","X.078.uned","control"
"696","X-078.LEE011","X.078.LE11","treatment"
"697","X-078.LEE011 + everolimus","X.078.uned","control"
"698","X-078.LEE011 + everolimus","X.078.LE11.evus","treatment"
"699","X-078.LJM716","X.078.uned","control"
"700","X-078.LJM716","X.078.LJ16","treatment"
"701","X-084.BGJ398","X.084.BG98","treatment"
"702","X-084.binimetinib","X.084.biib","treatment"
"703","X-084.BKM120","X.084.BK20","treatment"
"704","X-084.BYL719","X.084.BY19","treatment"
"705","X-084.BYL719 + HSP990","X.084.BY19.HS90","treatment"
"706","X-084.BYL719 + LJM716","X.084.BY19.LJ16","treatment"
"707","X-084.CLR457","X.084.CL57","treatment"
"708","X-084.everolimus","X.084.evus","treatment"
"709","X-084.figitumumab","X.084.fiab","treatment"
"710","X-084.HDM201","X.084.HD01","treatment"
"711","X-084.HSP990","X.084.HS90","treatment"
"712","X-084.INC280","X.084.IN80","treatment"
"713","X-084.INC280 + trastuzumab","X.084.IN80.trab","treatment"
"714","X-084.LEE011","X.084.LE11","treatment"
"715","X-084.LEE011 + everolimus","X.084.LE11.evus","treatment"
"716","X-084.LJM716","X.084.LJ16","treatment"
"717","X-084.LJM716 + trastuzumab","X.084.LJ16.trab","treatment"
"718","X-084.LLM871","X.084.LL71","treatment"
"719","X-084.trastuzumab","X.084.trab","treatment"
"720","X-089.BGJ398","X.089.BG98","treatment"
"721","X-089.binimetinib","X.089.biib","treatment"
"722","X-089.BKM120","X.089.BK20","treatment"
"723","X-089.BYL719","X.089.BY19","treatment"
"724","X-089.BYL719 + HSP990","X.089.BY19.HS90","treatment"
"725","X-089.everolimus","X.089.evus","treatment"
"726","X-089.figitumumab","X.089.fiab","treatment"
"727","X-089.HDM201","X.089.HD01","treatment"
"728","X-089.HSP990","X.089.HS90","treatment"
"729","X-089.LEE011","X.089.LE11","treatment"
"730","X-089.LEE011 + everolimus","X.089.LE11.evus","treatment"
"731","X-089.LJM716","X.089.LJ16","treatment"
"732","X-089.LJM716 + trastuzumab","X.089.LJ16.trab","treatment"
"733","X-089.LLM871","X.089.LL71","treatment"
"734","X-089.trastuzumab","X.089.trab","treatment"
"735","X-090.BGJ398","X.090.BG98","treatment"
"736","X-090.binimetinib","X.090.biib","treatment"
"737","X-090.BKM120","X.090.BK20","treatment"
"738","X-090.BYL719","X.090.BY19","treatment"
"739","X-090.BYL719 + HSP990","X.090.BY19.HS90","treatment"
"740","X-090.BYL719 + LJM716","X.090.BY19.LJ16","treatment"
"741","X-090.CLR457","X.090.CL57","treatment"
"742","X-090.everolimus","X.090.evus","treatment"
"743","X-090.figitumumab","X.090.fiab","treatment"
"744","X-090.HDM201","X.090.HD01","treatment"
"745","X-090.HSP990","X.090.HS90","treatment"
"746","X-090.INC280","X.090.IN80","treatment"
"747","X-090.INC280 + trastuzumab","X.090.IN80.trab","treatment"
"748","X-090.LEE011","X.090.LE11","treatment"
"749","X-090.LEE011 + everolimus","X.090.LE11.evus","treatment"
"750","X-090.LJM716","X.090.LJ16","treatment"
"751","X-090.LJM716 + trastuzumab","X.090.LJ16.trab","treatment"
"752","X-090.LLM871","X.090.LL71","treatment"
"753","X-090.trastuzumab","X.090.trab","treatment"
"754","X-091.BGJ398","X.091.uned","control"
"755","X-091.BGJ398","X.091.BG98","treatment"
"756","X-091.binimetinib","X.091.uned","control"
"757","X-091.binimetinib","X.091.biib","treatment"
"758","X-091.BKM120","X.091.uned","control"
"759","X-091.BKM120","X.091.BK20","treatment"
"760","X-091.BYL719","X.091.uned","control"
"761","X-091.BYL719","X.091.BY19","treatment"
"762","X-091.BYL719 + HSP990","X.091.uned","control"
"763","X-091.BYL719 + HSP990","X.091.BY19.HS90","treatment"
"764","X-091.BYL719 + LJM716","X.091.uned","control"
"765","X-091.BYL719 + LJM716","X.091.BY19.LJ16","treatment"
"766","X-091.CLR457","X.091.uned","control"
"767","X-091.CLR457","X.091.CL57","treatment"
"768","X-091.everolimus","X.091.uned","control"
"769","X-091.everolimus","X.091.evus","treatment"
"770","X-091.figitumumab","X.091.uned","control"
"771","X-091.figitumumab","X.091.fiab","treatment"
"772","X-091.HDM201","X.091.uned","control"
"773","X-091.HDM201","X.091.HD01","treatment"
"774","X-091.HSP990","X.091.uned","control"
"775","X-091.HSP990","X.091.HS90","treatment"
"776","X-091.INC280","X.091.uned","control"
"777","X-091.INC280","X.091.IN80","treatment"
"778","X-091.INC280 + trastuzumab","X.091.uned","control"
"779","X-091.INC280 + trastuzumab","X.091.IN80.trab","treatment"
"780","X-091.LEE011","X.091.uned","control"
"781","X-091.LEE011","X.091.LE11","treatment"
"782","X-091.LEE011 + everolimus","X.091.uned","control"
"783","X-091.LEE011 + everolimus","X.091.LE11.evus","treatment"
"784","X-091.LJM716","X.091.uned","control"
"785","X-091.LJM716","X.091.LJ16","treatment"
"786","X-091.LJM716 + trastuzumab","X.091.uned","control"
"787","X-091.LJM716 + trastuzumab","X.091.LJ16.trab","treatment"
"788","X-091.LLM871","X.091.uned","control"
"789","X-091.LLM871","X.091.LL71","treatment"
"790","X-091.trastuzumab","X.091.uned","control"
"791","X-091.trastuzumab","X.091.trab","treatment"
"792","X-0933.5FU","X.0933.uned","control"
"793","X-0933.5FU","X.0933.5FFU","treatment"
"794","X-0933.binimetinib","X.0933.uned","control"
"795","X-0933.binimetinib","X.0933.biib","treatment"
"796","X-0933.BKM120","X.0933.uned","control"
"797","X-0933.BKM120","X.0933.BK20","treatment"
"798","X-0933.BKM120 + LJC049","X.0933.uned","control"
"799","X-0933.BKM120 + LJC049","X.0933.BK20.LJ49","treatment"
"800","X-0933.BYL719","X.0933.uned","control"
"801","X-0933.BYL719","X.0933.BY19","treatment"
"802","X-0933.BYL719 + binimetinib","X.0933.uned","control"
"803","X-0933.BYL719 + binimetinib","X.0933.BY19.biib","treatment"
"804","X-0933.BYL719 + cetuximab","X.0933.uned","control"
"805","X-0933.BYL719 + cetuximab","X.0933.BY19.ceab","treatment"
"806","X-0933.BYL719 + cetuximab + encorafenib","X.0933.uned","control"
"807","X-0933.BYL719 + cetuximab + encorafenib","X.0933.BY19.ceab.enib","treatment"
"808","X-0933.BYL719 + encorafenib","X.0933.uned","control"
"809","X-0933.BYL719 + encorafenib","X.0933.BY19.enib","treatment"
"810","X-0933.BYL719 + LJM716","X.0933.uned","control"
"811","X-0933.BYL719 + LJM716","X.0933.BY19.LJ16","treatment"
"812","X-0933.cetuximab","X.0933.uned","control"
"813","X-0933.cetuximab","X.0933.ceab","treatment"
"814","X-0933.cetuximab + encorafenib","X.0933.uned","control"
"815","X-0933.cetuximab + encorafenib","X.0933.ceab.enib","treatment"
"816","X-0933.CGM097","X.0933.uned","control"
"817","X-0933.CGM097","X.0933.CG97","treatment"
"818","X-0933.CKX620","X.0933.uned","control"
"819","X-0933.CKX620","X.0933.CK20","treatment"
"820","X-0933.CLR457","X.0933.uned","control"
"821","X-0933.CLR457","X.0933.CL57","treatment"
"822","X-0933.encorafenib","X.0933.uned","control"
"823","X-0933.encorafenib","X.0933.enib","treatment"
"824","X-0933.HDM201","X.0933.uned","control"
"825","X-0933.HDM201","X.0933.HD01","treatment"
"826","X-0933.LEE011","X.0933.uned","control"
"827","X-0933.LEE011","X.0933.LE11","treatment"
"828","X-0933.LFW527 + binimetinib","X.0933.uned","control"
"829","X-0933.LFW527 + binimetinib","X.0933.LF27.biib","treatment"
"830","X-0933.LJC049","X.0933.uned","control"
"831","X-0933.LJC049","X.0933.LJ49","treatment"
"832","X-0933.LKA136","X.0933.uned","control"
"833","X-0933.LKA136","X.0933.LK36","treatment"
"834","X-096.BGJ398","X.096.uned","control"
"835","X-096.BGJ398","X.096.BG98","treatment"
"836","X-096.binimetinib","X.096.uned","control"
"837","X-096.binimetinib","X.096.biib","treatment"
"838","X-096.BYL719","X.096.uned","control"
"839","X-096.BYL719","X.096.BY19","treatment"
"840","X-096.BYL719 + HSP990","X.096.uned","control"
"841","X-096.BYL719 + HSP990","X.096.BY19.HS90","treatment"
"842","X-096.BYL719 + LJM716","X.096.uned","control"
"843","X-096.BYL719 + LJM716","X.096.BY19.LJ16","treatment"
"844","X-096.CLR457","X.096.uned","control"
"845","X-096.CLR457","X.096.CL57","treatment"
"846","X-096.everolimus","X.096.uned","control"
"847","X-096.everolimus","X.096.evus","treatment"
"848","X-096.figitumumab","X.096.uned","control"
"849","X-096.figitumumab","X.096.fiab","treatment"
"850","X-096.HDM201","X.096.uned","control"
"851","X-096.HDM201","X.096.HD01","treatment"
"852","X-096.HSP990","X.096.uned","control"
"853","X-096.HSP990","X.096.HS90","treatment"
"854","X-096.INC280","X.096.uned","control"
"855","X-096.INC280","X.096.IN80","treatment"
"856","X-096.INC280 + trastuzumab","X.096.uned","control"
"857","X-096.INC280 + trastuzumab","X.096.IN80.trab","treatment"
"858","X-096.LEE011","X.096.uned","control"
"859","X-096.LEE011","X.096.LE11","treatment"
"860","X-096.LEE011 + everolimus","X.096.uned","control"
"861","X-096.LEE011 + everolimus","X.096.LE11.evus","treatment"
"862","X-096.LJM716","X.096.uned","control"
"863","X-096.LJM716","X.096.LJ16","treatment"
"864","X-096.LJM716 + trastuzumab","X.096.uned","control"
"865","X-096.LJM716 + trastuzumab","X.096.LJ16.trab","treatment"
"866","X-096.LLM871","X.096.uned","control"
"867","X-096.LLM871","X.096.LL71","treatment"
"868","X-096.trastuzumab","X.096.uned","control"
"869","X-096.trastuzumab","X.096.trab","treatment"
"870","X-097.BGJ398","X.097.BG98","treatment"
"871","X-097.binimetinib","X.097.biib","treatment"
"872","X-097.BKM120","X.097.BK20","treatment"
"873","X-097.BYL719","X.097.BY19","treatment"
"874","X-097.BYL719 + HSP990","X.097.BY19.HS90","treatment"
"875","X-097.BYL719 + LJM716","X.097.BY19.LJ16","treatment"
"876","X-097.CLR457","X.097.CL57","treatment"
"877","X-097.everolimus","X.097.evus","treatment"
"878","X-097.figitumumab","X.097.fiab","treatment"
"879","X-097.HDM201","X.097.HD01","treatment"
"880","X-097.HSP990","X.097.HS90","treatment"
"881","X-097.INC280","X.097.IN80","treatment"
"882","X-097.INC280 + trastuzumab","X.097.IN80.trab","treatment"
"883","X-097.LEE011","X.097.LE11","treatment"
"884","X-097.LEE011 + everolimus","X.097.LE11.evus","treatment"
"885","X-097.LJM716","X.097.LJ16","treatment"
"886","X-097.LJM716 + trastuzumab","X.097.LJ16.trab","treatment"
"887","X-097.LLM871","X.097.LL71","treatment"
"888","X-097.trastuzumab","X.097.trab","treatment"
"889","X-0988.LFW527 + binimetinib","X.0988.LF27.biib","treatment"
"890","X-098.BGJ398","X.098.uned","control"
"891","X-098.BGJ398","X.098.BG98","treatment"
"892","X-098.binimetinib","X.098.uned","control"
"893","X-098.binimetinib","X.098.biib","treatment"
"894","X-098.BKM120","X.098.uned","control"
