id,model_id,biobase_id,mDataType
511,X.5189.LE11.biib,X-5189,RNASeq_FPKM
512,X.5189.LE11.enib,X-5189,RNASeq_FPKM
513,X.5189.LG13,X-5189,RNASeq_FPKM
514,X.5189.TA66,X-5189,RNASeq_FPKM
515,X.5189.uned,X-5189,RNASeq_FPKM
516,X.5189.WN74,X-5189,RNASeq_FPKM
517,X.1655.biib,X-1655,RNASeq
518,X.1655.BK20,X-1655,RNASeq
519,X.1655.BK20.enib,X-1655,RNASeq
520,X.1655.CG97,X-1655,RNASeq
521,X.1655.CL57,X-1655,RNASeq
522,X.1655.dane,X-1655,RNASeq
523,X.1655.enib,X-1655,RNASeq
524,X.1655.enib.biib,X-1655,RNASeq
525,X.1655.LD25,X-1655,RNASeq
526,X.1655.LD78,X-1655,RNASeq
527,X.1655.LE11,X-1655,RNASeq
528,X.1655.LE11.biib,X-1655,RNASeq
529,X.1655.LE11.enib,X-1655,RNASeq
530,X.1655.LG13,X-1655,RNASeq
531,X.1655.TA66,X-1655,RNASeq
532,X.1655.uned,X-1655,RNASeq
533,X.1655.WN74,X-1655,RNASeq
534,X.1906.biib,X-1906,RNASeq
535,X.1906.BK20,X-1906,RNASeq
536,X.1906.BK20.enib,X-1906,RNASeq
537,X.1906.CG97,X-1906,RNASeq
538,X.1906.CL57,X-1906,RNASeq
539,X.1906.dane,X-1906,RNASeq
540,X.1906.enib,X-1906,RNASeq
541,X.1906.enib.biib,X-1906,RNASeq
542,X.1906.LD25,X-1906,RNASeq
543,X.1906.LD78,X-1906,RNASeq
544,X.1906.LE11,X-1906,RNASeq
545,X.1906.LE11.biib,X-1906,RNASeq
546,X.1906.LE11.enib,X-1906,RNASeq
547,X.1906.LG13,X-1906,RNASeq
548,X.1906.TA66,X-1906,RNASeq
549,X.1906.uned,X-1906,RNASeq
550,X.1906.WN74,X-1906,RNASeq
551,X.2163.biib,X-2163,RNASeq
552,X.2163.BK20,X-2163,RNASeq
553,X.2163.BK20.enib,X-2163,RNASeq
554,X.2163.CG97,X-2163,RNASeq
555,X.2163.CL57,X-2163,RNASeq
556,X.2163.dane,X-2163,RNASeq
557,X.2163.enib,X-2163,RNASeq
558,X.2163.enib.biib,X-2163,RNASeq
559,X.2163.LD25,X-2163,RNASeq
560,X.2163.LD78,X-2163,RNASeq
561,X.2163.LE11,X-2163,RNASeq
562,X.2163.LE11.biib,X-2163,RNASeq
563,X.2163.LE11.enib,X-2163,RNASeq
564,X.2163.LG13,X-2163,RNASeq
565,X.2163.TA66,X-2163,RNASeq
566,X.2163.uned,X-2163,RNASeq
567,X.2163.WN74,X-2163,RNASeq
568,X.2306.biib,X-2306,RNASeq
569,X.2306.BK20,X-2306,RNASeq
570,X.2306.BK20.enib,X-2306,RNASeq
571,X.2306.CG97,X-2306,RNASeq
572,X.2306.CL57,X-2306,RNASeq
573,X.2306.dane,X-2306,RNASeq
574,X.2306.enib,X-2306,RNASeq
575,X.2306.enib.biib,X-2306,RNASeq
576,X.2306.LD25,X-2306,RNASeq
577,X.2306.LD78,X-2306,RNASeq
578,X.2306.LE11,X-2306,RNASeq
579,X.2306.LE11.biib,X-2306,RNASeq
580,X.2306.LE11.enib,X-2306,RNASeq
581,X.2306.LG13,X-2306,RNASeq
582,X.2306.TA66,X-2306,RNASeq
583,X.2306.uned,X-2306,RNASeq
584,X.2306.WN74,X-2306,RNASeq
585,X.2602.biib,X-2602,RNASeq
586,X.2602.BK20,X-2602,RNASeq
587,X.2602.BK20.enib,X-2602,RNASeq
588,X.2602.CG97,X-2602,RNASeq
589,X.2602.dane,X-2602,RNASeq
590,X.2602.enib,X-2602,RNASeq
591,X.2602.enib.biib,X-2602,RNASeq
592,X.2602.LD25,X-2602,RNASeq
593,X.2602.LD78,X-2602,RNASeq
594,X.2602.LE11,X-2602,RNASeq
595,X.2602.LE11.enib,X-2602,RNASeq
596,X.2602.LG13,X-2602,RNASeq
597,X.2602.TA66,X-2602,RNASeq
598,X.2602.uned,X-2602,RNASeq
599,X.2602.WN74,X-2602,RNASeq
600,X.2613.biib,X-2613,RNASeq
601,X.2613.BK20,X-2613,RNASeq
602,X.2613.BK20.enib,X-2613,RNASeq
603,X.2613.CG97,X-2613,RNASeq
604,X.2613.CL57,X-2613,RNASeq
605,X.2613.dane,X-2613,RNASeq
606,X.2613.enib,X-2613,RNASeq
607,X.2613.enib.biib,X-2613,RNASeq
608,X.2613.LD25,X-2613,RNASeq
609,X.2613.LD78,X-2613,RNASeq
610,X.2613.LE11,X-2613,RNASeq
611,X.2613.LE11.biib,X-2613,RNASeq
612,X.2613.LE11.enib,X-2613,RNASeq
613,X.2613.LG13,X-2613,RNASeq
614,X.2613.TA66,X-2613,RNASeq
615,X.2613.uned,X-2613,RNASeq
616,X.2613.WN74,X-2613,RNASeq
617,X.2700.biib,X-2700,RNASeq
618,X.2700.BK20,X-2700,RNASeq
619,X.2700.BK20.enib,X-2700,RNASeq
620,X.2700.CG97,X-2700,RNASeq
621,X.2700.CL57,X-2700,RNASeq
622,X.2700.dane,X-2700,RNASeq
623,X.2700.enib,X-2700,RNASeq
624,X.2700.enib.biib,X-2700,RNASeq
625,X.2700.LD25,X-2700,RNASeq
626,X.2700.LD78,X-2700,RNASeq
627,X.2700.LE11,X-2700,RNASeq
628,X.2700.LE11.biib,X-2700,RNASeq
629,X.2700.LE11.enib,X-2700,RNASeq
630,X.2700.LG13,X-2700,RNASeq
631,X.2700.TA66,X-2700,RNASeq
632,X.2700.uned,X-2700,RNASeq
633,X.2700.WN74,X-2700,RNASeq
634,X.2723.biib,X-2723,RNASeq
635,X.2723.BK20,X-2723,RNASeq
636,X.2723.BK20.enib,X-2723,RNASeq
637,X.2723.CG97,X-2723,RNASeq
638,X.2723.CL57,X-2723,RNASeq
639,X.2723.dane,X-2723,RNASeq
640,X.2723.enib,X-2723,RNASeq
641,X.2723.enib.biib,X-2723,RNASeq
642,X.2723.LD25,X-2723,RNASeq
643,X.2723.LD78,X-2723,RNASeq
644,X.2723.LE11,X-2723,RNASeq
645,X.2723.LE11.biib,X-2723,RNASeq
646,X.2723.LE11.enib,X-2723,RNASeq
647,X.2723.LG13,X-2723,RNASeq
648,X.2723.TA66,X-2723,RNASeq
649,X.2723.uned,X-2723,RNASeq
650,X.2723.WN74,X-2723,RNASeq
651,X.2753.biib,X-2753,RNASeq
652,X.2753.BK20,X-2753,RNASeq
653,X.2753.BK20.enib,X-2753,RNASeq
654,X.2753.CG97,X-2753,RNASeq
655,X.2753.CL57,X-2753,RNASeq
656,X.2753.dane,X-2753,RNASeq
657,X.2753.enib,X-2753,RNASeq
658,X.2753.enib.biib,X-2753,RNASeq
659,X.2753.LD25,X-2753,RNASeq
660,X.2753.LD78,X-2753,RNASeq
661,X.2753.LE11,X-2753,RNASeq
662,X.2753.LE11.biib,X-2753,RNASeq
663,X.2753.LE11.enib,X-2753,RNASeq
664,X.2753.LG13,X-2753,RNASeq
665,X.2753.TA66,X-2753,RNASeq
666,X.2753.uned,X-2753,RNASeq
667,X.2753.WN74,X-2753,RNASeq
668,X.2838.biib,X-2838,RNASeq
669,X.2838.BK20,X-2838,RNASeq
670,X.2838.BK20.enib,X-2838,RNASeq
671,X.2838.CG97,X-2838,RNASeq
672,X.2838.CL57,X-2838,RNASeq
673,X.2838.dane,X-2838,RNASeq
674,X.2838.enib,X-2838,RNASeq
675,X.2838.enib.biib,X-2838,RNASeq
676,X.2838.LD25,X-2838,RNASeq
677,X.2838.LD78,X-2838,RNASeq
678,X.2838.LE11,X-2838,RNASeq
679,X.2838.LE11.biib,X-2838,RNASeq
680,X.2838.LE11.enib,X-2838,RNASeq
681,X.2838.LG13,X-2838,RNASeq
682,X.2838.TA66,X-2838,RNASeq
683,X.2838.uned,X-2838,RNASeq
684,X.2838.WN74,X-2838,RNASeq
685,X.2921.biib,X-2921,RNASeq
686,X.2921.BK20,X-2921,RNASeq
687,X.2921.BK20.enib,X-2921,RNASeq
688,X.2921.CG97,X-2921,RNASeq
689,X.2921.CL57,X-2921,RNASeq
690,X.2921.dane,X-2921,RNASeq
691,X.2921.enib,X-2921,RNASeq
692,X.2921.enib.biib,X-2921,RNASeq
693,X.2921.LD25,X-2921,RNASeq
694,X.2921.LD78,X-2921,RNASeq
695,X.2921.LE11,X-2921,RNASeq
696,X.2921.LE11.biib,X-2921,RNASeq
697,X.2921.LE11.enib,X-2921,RNASeq
698,X.2921.LG13,X-2921,RNASeq
699,X.2921.TA66,X-2921,RNASeq
700,X.2921.uned,X-2921,RNASeq
701,X.2921.WN74,X-2921,RNASeq
702,X.3127.biib,X-3127,RNASeq
703,X.3127.BK20,X-3127,RNASeq
704,X.3127.BK20.enib,X-3127,RNASeq
705,X.3127.CG97,X-3127,RNASeq
706,X.3127.CL57,X-3127,RNASeq
707,X.3127.dane,X-3127,RNASeq
708,X.3127.enib,X-3127,RNASeq
709,X.3127.enib.biib,X-3127,RNASeq
710,X.3127.LD25,X-3127,RNASeq
711,X.3127.LD78,X-3127,RNASeq
712,X.3127.LE11,X-3127,RNASeq
713,X.3127.LE11.biib,X-3127,RNASeq
714,X.3127.LE11.enib,X-3127,RNASeq
715,X.3127.LG13,X-3127,RNASeq
716,X.3127.TA66,X-3127,RNASeq
717,X.3127.uned,X-3127,RNASeq
718,X.3127.WN74,X-3127,RNASeq
719,X.3211.biib,X-3211,RNASeq
720,X.3211.BK20,X-3211,RNASeq
721,X.3211.BK20.enib,X-3211,RNASeq
722,X.3211.CG97,X-3211,RNASeq
723,X.3211.CL57,X-3211,RNASeq
724,X.3211.dane,X-3211,RNASeq
725,X.3211.enib,X-3211,RNASeq
726,X.3211.enib.biib,X-3211,RNASeq
727,X.3211.LD25,X-3211,RNASeq
728,X.3211.LD78,X-3211,RNASeq
729,X.3211.LE11,X-3211,RNASeq
730,X.3211.LE11.biib,X-3211,RNASeq
731,X.3211.LE11.enib,X-3211,RNASeq
732,X.3211.LG13,X-3211,RNASeq
733,X.3211.TA66,X-3211,RNASeq
734,X.3211.uned,X-3211,RNASeq
735,X.3211.WN74,X-3211,RNASeq
736,X.3483.biib,X-3483,RNASeq
737,X.3483.BK20,X-3483,RNASeq
738,X.3483.BK20.enib,X-3483,RNASeq
739,X.3483.CG97,X-3483,RNASeq
740,X.3483.dane,X-3483,RNASeq
741,X.3483.enib,X-3483,RNASeq
742,X.3483.enib.biib,X-3483,RNASeq
743,X.3483.LD25,X-3483,RNASeq
744,X.3483.LD78,X-3483,RNASeq
745,X.3483.LE11,X-3483,RNASeq
746,X.3483.LE11.enib,X-3483,RNASeq
747,X.3483.LG13,X-3483,RNASeq
748,X.3483.TA66,X-3483,RNASeq
749,X.3483.uned,X-3483,RNASeq
750,X.3483.WN74,X-3483,RNASeq
751,X.3486.biib,X-3486,RNASeq
752,X.3486.BK20,X-3486,RNASeq
753,X.3486.BK20.enib,X-3486,RNASeq
754,X.3486.CG97,X-3486,RNASeq
755,X.3486.dane,X-3486,RNASeq
756,X.3486.enib,X-3486,RNASeq
757,X.3486.enib.biib,X-3486,RNASeq
758,X.3486.LD25,X-3486,RNASeq
759,X.3486.LD78,X-3486,RNASeq
760,X.3486.LE11,X-3486,RNASeq
761,X.3486.LE11.enib,X-3486,RNASeq
762,X.3486.LG13,X-3486,RNASeq
763,X.3486.TA66,X-3486,RNASeq
764,X.3486.uned,X-3486,RNASeq
765,X.3486.WN74,X-3486,RNASeq
766,X.3503.biib,X-3503,RNASeq
767,X.3503.BK20,X-3503,RNASeq
768,X.3503.BK20.enib,X-3503,RNASeq
769,X.3503.CG97,X-3503,RNASeq
770,X.3503.dane,X-3503,RNASeq
771,X.3503.enib,X-3503,RNASeq
772,X.3503.enib.biib,X-3503,RNASeq
773,X.3503.LD25,X-3503,RNASeq
774,X.3503.LD78,X-3503,RNASeq
775,X.3503.LE11,X-3503,RNASeq
776,X.3503.LE11.enib,X-3503,RNASeq
777,X.3503.LG13,X-3503,RNASeq
778,X.3503.TA66,X-3503,RNASeq
779,X.3503.uned,X-3503,RNASeq
780,X.3503.WN74,X-3503,RNASeq
781,X.3676.biib,X-3676,RNASeq
782,X.3676.BK20,X-3676,RNASeq
783,X.3676.BK20.enib,X-3676,RNASeq
784,X.3676.CG97,X-3676,RNASeq
785,X.3676.dane,X-3676,RNASeq
786,X.3676.enib,X-3676,RNASeq
787,X.3676.enib.biib,X-3676,RNASeq
788,X.3676.LD25,X-3676,RNASeq
789,X.3676.LD78,X-3676,RNASeq
790,X.3676.LE11,X-3676,RNASeq
791,X.3676.LE11.enib,X-3676,RNASeq
792,X.3676.LG13,X-3676,RNASeq
793,X.3676.TA66,X-3676,RNASeq
794,X.3676.uned,X-3676,RNASeq
795,X.3676.WN74,X-3676,RNASeq
796,X.3746.biib,X-3746,RNASeq
797,X.3746.BK20,X-3746,RNASeq
798,X.3746.BK20.enib,X-3746,RNASeq
799,X.3746.CG97,X-3746,RNASeq
800,X.3746.dane,X-3746,RNASeq
801,X.3746.enib,X-3746,RNASeq
802,X.3746.enib.biib,X-3746,RNASeq
803,X.3746.LD25,X-3746,RNASeq
804,X.3746.LD78,X-3746,RNASeq
805,X.3746.LE11,X-3746,RNASeq
806,X.3746.LE11.enib,X-3746,RNASeq
807,X.3746.LG13,X-3746,RNASeq
808,X.3746.TA66,X-3746,RNASeq
809,X.3746.uned,X-3746,RNASeq
810,X.3746.WN74,X-3746,RNASeq
811,X.3773.biib,X-3773,RNASeq
812,X.3773.BK20,X-3773,RNASeq
813,X.3773.BK20.enib,X-3773,RNASeq
814,X.3773.CG97,X-3773,RNASeq
815,X.3773.CL57,X-3773,RNASeq
816,X.3773.dane,X-3773,RNASeq
817,X.3773.enib,X-3773,RNASeq
818,X.3773.enib.biib,X-3773,RNASeq
819,X.3773.LD25,X-3773,RNASeq
820,X.3773.LD78,X-3773,RNASeq
821,X.3773.LE11,X-3773,RNASeq
822,X.3773.LE11.biib,X-3773,RNASeq
823,X.3773.LE11.enib,X-3773,RNASeq
824,X.3773.LG13,X-3773,RNASeq
825,X.3773.TA66,X-3773,RNASeq
826,X.3773.uned,X-3773,RNASeq
827,X.3773.WN74,X-3773,RNASeq
828,X.3851.biib,X-3851,RNASeq
829,X.3851.BK20,X-3851,RNASeq
830,X.3851.BK20.enib,X-3851,RNASeq
831,X.3851.CG97,X-3851,RNASeq
832,X.3851.CL57,X-3851,RNASeq
833,X.3851.dane,X-3851,RNASeq
834,X.3851.enib,X-3851,RNASeq
835,X.3851.enib.biib,X-3851,RNASeq
836,X.3851.LD25,X-3851,RNASeq
837,X.3851.LD78,X-3851,RNASeq
838,X.3851.LE11,X-3851,RNASeq
839,X.3851.LE11.biib,X-3851,RNASeq
840,X.3851.LE11.enib,X-3851,RNASeq
841,X.3851.LG13,X-3851,RNASeq
842,X.3851.TA66,X-3851,RNASeq
843,X.3851.uned,X-3851,RNASeq
844,X.3851.WN74,X-3851,RNASeq
845,X.3880.biib,X-3880,RNASeq
846,X.3880.BK20,X-3880,RNASeq
847,X.3880.BK20.enib,X-3880,RNASeq
848,X.3880.CG97,X-3880,RNASeq
849,X.3880.dane,X-3880,RNASeq
850,X.3880.enib,X-3880,RNASeq
851,X.3880.enib.biib,X-3880,RNASeq
852,X.3880.LD25,X-3880,RNASeq
853,X.3880.LD78,X-3880,RNASeq
854,X.3880.LE11,X-3880,RNASeq
855,X.3880.LE11.enib,X-3880,RNASeq
856,X.3880.LG13,X-3880,RNASeq
857,X.3880.TA66,X-3880,RNASeq
858,X.3880.uned,X-3880,RNASeq
859,X.3880.WN74,X-3880,RNASeq
860,X.4157.biib,X-4157,RNASeq
861,X.4157.BK20,X-4157,RNASeq
862,X.4157.BK20.enib,X-4157,RNASeq
863,X.4157.CG97,X-4157,RNASeq
864,X.4157.CL57,X-4157,RNASeq
865,X.4157.dane,X-4157,RNASeq
866,X.4157.enib,X-4157,RNASeq
867,X.4157.enib.biib,X-4157,RNASeq
868,X.4157.LD25,X-4157,RNASeq
869,X.4157.LD78,X-4157,RNASeq
870,X.4157.LE11,X-4157,RNASeq
871,X.4157.LE11.enib,X-4157,RNASeq
872,X.4157.LG13,X-4157,RNASeq
873,X.4157.TA66,X-4157,RNASeq
874,X.4157.uned,X-4157,RNASeq
875,X.4157.WN74,X-4157,RNASeq
876,X.4339.biib,X-4339,RNASeq
877,X.4339.BK20,X-4339,RNASeq
878,X.4339.BK20.enib,X-4339,RNASeq
879,X.4339.CG97,X-4339,RNASeq
880,X.4339.CL57,X-4339,RNASeq
881,X.4339.dane,X-4339,RNASeq
882,X.4339.enib,X-4339,RNASeq
883,X.4339.enib.biib,X-4339,RNASeq
884,X.4339.LD25,X-4339,RNASeq
885,X.4339.LD78,X-4339,RNASeq
886,X.4339.LE11,X-4339,RNASeq
887,X.4339.LE11.biib,X-4339,RNASeq
888,X.4339.LE11.enib,X-4339,RNASeq
889,X.4339.LG13,X-4339,RNASeq
890,X.4339.TA66,X-4339,RNASeq
891,X.4339.uned,X-4339,RNASeq
892,X.4339.WN74,X-4339,RNASeq
893,X.4426.biib,X-4426,RNASeq
894,X.4426.BK20,X-4426,RNASeq
895,X.4426.BK20.enib,X-4426,RNASeq
896,X.4426.CG97,X-4426,RNASeq
897,X.4426.dane,X-4426,RNASeq
898,X.4426.enib,X-4426,RNASeq
899,X.4426.enib.biib,X-4426,RNASeq
900,X.4426.LD25,X-4426,RNASeq
901,X.4426.LD78,X-4426,RNASeq
902,X.4426.LE11,X-4426,RNASeq
903,X.4426.LE11.enib,X-4426,RNASeq
904,X.4426.LG13,X-4426,RNASeq
905,X.4426.TA66,X-4426,RNASeq
906,X.4426.uned,X-4426,RNASeq
907,X.4426.WN74,X-4426,RNASeq
908,X.4455.biib,X-4455,RNASeq
909,X.4455.BK20,X-4455,RNASeq
910,X.4455.BK20.enib,X-4455,RNASeq
911,X.4455.CG97,X-4455,RNASeq
912,X.4455.CL57,X-4455,RNASeq
913,X.4455.dane,X-4455,RNASeq
914,X.4455.enib,X-4455,RNASeq
915,X.4455.enib.biib,X-4455,RNASeq
916,X.4455.LD25,X-4455,RNASeq
917,X.4455.LD78,X-4455,RNASeq
918,X.4455.LE11,X-4455,RNASeq
919,X.4455.LE11.enib,X-4455,RNASeq
920,X.4455.LG13,X-4455,RNASeq
921,X.4455.TA66,X-4455,RNASeq
922,X.4455.uned,X-4455,RNASeq
923,X.4455.WN74,X-4455,RNASeq
924,X.4530.biib,X-4530,RNASeq
925,X.4530.BK20,X-4530,RNASeq
926,X.4530.BK20.enib,X-4530,RNASeq
927,X.4530.CG97,X-4530,RNASeq
928,X.4530.enib,X-4530,RNASeq
929,X.4530.enib.biib,X-4530,RNASeq
930,X.4530.LD25,X-4530,RNASeq
931,X.4530.LD78,X-4530,RNASeq
932,X.4530.LE11,X-4530,RNASeq
933,X.4530.LE11.enib,X-4530,RNASeq
934,X.4530.LG13,X-4530,RNASeq
935,X.4530.TA66,X-4530,RNASeq
936,X.4530.uned,X-4530,RNASeq
937,X.4530.WN74,X-4530,RNASeq
938,X.4538.biib,X-4538,RNASeq
939,X.4538.BK20,X-4538,RNASeq
940,X.4538.BK20.enib,X-4538,RNASeq
941,X.4538.CG97,X-4538,RNASeq
942,X.4538.dane,X-4538,RNASeq
943,X.4538.enib,X-4538,RNASeq
944,X.4538.enib.biib,X-4538,RNASeq
945,X.4538.LD25,X-4538,RNASeq
946,X.4538.LD78,X-4538,RNASeq
947,X.4538.LE11,X-4538,RNASeq
948,X.4538.LE11.enib,X-4538,RNASeq
949,X.4538.LG13,X-4538,RNASeq
950,X.4538.TA66,X-4538,RNASeq
951,X.4538.uned,X-4538,RNASeq
952,X.4538.WN74,X-4538,RNASeq
953,X.4644.biib,X-4644,RNASeq
954,X.4644.BK20,X-4644,RNASeq
955,X.4644.BK20.enib,X-4644,RNASeq
956,X.4644.CG97,X-4644,RNASeq
957,X.4644.CL57,X-4644,RNASeq
958,X.4644.dane,X-4644,RNASeq
959,X.4644.enib,X-4644,RNASeq
960,X.4644.enib.biib,X-4644,RNASeq
961,X.4644.LD25,X-4644,RNASeq
962,X.4644.LD78,X-4644,RNASeq
963,X.4644.LE11,X-4644,RNASeq
964,X.4644.LE11.enib,X-4644,RNASeq
965,X.4644.LG13,X-4644,RNASeq
966,X.4644.TA66,X-4644,RNASeq
967,X.4644.uned,X-4644,RNASeq
968,X.4644.WN74,X-4644,RNASeq
969,X.4668.biib,X-4668,RNASeq
970,X.4668.BK20,X-4668,RNASeq
971,X.4668.BK20.enib,X-4668,RNASeq
972,X.4668.CG97,X-4668,RNASeq
973,X.4668.dane,X-4668,RNASeq
974,X.4668.enib,X-4668,RNASeq
975,X.4668.enib.biib,X-4668,RNASeq
976,X.4668.LD25,X-4668,RNASeq
977,X.4668.LD78,X-4668,RNASeq
978,X.4668.LE11,X-4668,RNASeq
979,X.4668.LE11.enib,X-4668,RNASeq
980,X.4668.LG13,X-4668,RNASeq
981,X.4668.TA66,X-4668,RNASeq
982,X.4668.uned,X-4668,RNASeq
983,X.4668.WN74,X-4668,RNASeq
984,X.4832.biib,X-4832,RNASeq
985,X.4832.BK20,X-4832,RNASeq
986,X.4832.BK20.enib,X-4832,RNASeq
987,X.4832.CG97,X-4832,RNASeq
988,X.4832.dane,X-4832,RNASeq
989,X.4832.enib,X-4832,RNASeq
990,X.4832.enib.biib,X-4832,RNASeq
991,X.4832.LD25,X-4832,RNASeq
992,X.4832.LD78,X-4832,RNASeq
993,X.4832.LE11,X-4832,RNASeq
994,X.4832.LE11.enib,X-4832,RNASeq
995,X.4832.LG13,X-4832,RNASeq
996,X.4832.TA66,X-4832,RNASeq
997,X.4832.uned,X-4832,RNASeq
998,X.4832.WN74,X-4832,RNASeq
999,X.4849.biib,X-4849,RNASeq
1000,X.4849.BK20,X-4849,RNASeq
1001,X.4849.BK20.enib,X-4849,RNASeq
1002,X.4849.CG97,X-4849,RNASeq
1003,X.4849.CL57,X-4849,RNASeq
1004,X.4849.dane,X-4849,RNASeq
1005,X.4849.enib,X-4849,RNASeq
1006,X.4849.enib.biib,X-4849,RNASeq
1007,X.4849.LD25,X-4849,RNASeq
1008,X.4849.LD78,X-4849,RNASeq
1009,X.4849.LE11,X-4849,RNASeq
1010,X.4849.LE11.biib,X-4849,RNASeq
1011,X.4849.LE11.enib,X-4849,RNASeq
1012,X.4849.LG13,X-4849,RNASeq
1013,X.4849.TA66,X-4849,RNASeq
1014,X.4849.uned,X-4849,RNASeq
1015,X.4849.WN74,X-4849,RNASeq
1016,X.5189.biib,X-5189,RNASeq
1017,X.5189.BK20,X-5189,RNASeq
1018,X.5189.BK20.enib,X-5189,RNASeq
1019,X.5189.CG97,X-5189,RNASeq
1020,X.5189.CL57,X-5189,RNASeq
1021,X.5189.dane,X-5189,RNASeq
1022,X.5189.enib,X-5189,RNASeq
1023,X.5189.enib.biib,X-5189,RNASeq
1024,X.5189.LD25,X-5189,RNASeq
1025,X.5189.LD78,X-5189,RNASeq
1026,X.5189.LE11,X-5189,RNASeq
1027,X.5189.LE11.biib,X-5189,RNASeq
1028,X.5189.LE11.enib,X-5189,RNASeq
1029,X.5189.LG13,X-5189,RNASeq
1030,X.5189.TA66,X-5189,RNASeq
1031,X.5189.uned,X-5189,RNASeq
1032,X.5189.WN74,X-5189,RNASeq
1033,X.1655.biib,X-1655,mutation
1034,X.1655.BK20,X-1655,mutation
1035,X.1655.BK20.enib,X-1655,mutation
1036,X.1655.CG97,X-1655,mutation
1037,X.1655.CL57,X-1655,mutation
1038,X.1655.dane,X-1655,mutation
1039,X.1655.enib,X-1655,mutation
1040,X.1655.enib.biib,X-1655,mutation
1041,X.1655.LD25,X-1655,mutation
1042,X.1655.LD78,X-1655,mutation
1043,X.1655.LE11,X-1655,mutation
1044,X.1655.LE11.biib,X-1655,mutation
1045,X.1655.LE11.enib,X-1655,mutation
1046,X.1655.LG13,X-1655,mutation
1047,X.1655.TA66,X-1655,mutation
1048,X.1655.uned,X-1655,mutation
1049,X.1655.WN74,X-1655,mutation
1050,X.1906.biib,X-1906,mutation
1051,X.1906.BK20,X-1906,mutation
1052,X.1906.BK20.enib,X-1906,mutation
1053,X.1906.CG97,X-1906,mutation
1054,X.1906.CL57,X-1906,mutation
1055,X.1906.dane,X-1906,mutation
1056,X.1906.enib,X-1906,mutation
1057,X.1906.enib.biib,X-1906,mutation
1058,X.1906.LD25,X-1906,mutation
1059,X.1906.LD78,X-1906,mutation
1060,X.1906.LE11,X-1906,mutation
1061,X.1906.LE11.biib,X-1906,mutation
1062,X.1906.LE11.enib,X-1906,mutation
1063,X.1906.LG13,X-1906,mutation
1064,X.1906.TA66,X-1906,mutation
1065,X.1906.uned,X-1906,mutation
1066,X.1906.WN74,X-1906,mutation
1067,X.2163.biib,X-2163,mutation
1068,X.2163.BK20,X-2163,mutation
1069,X.2163.BK20.enib,X-2163,mutation
1070,X.2163.CG97,X-2163,mutation
1071,X.2163.CL57,X-2163,mutation
1072,X.2163.dane,X-2163,mutation
1073,X.2163.enib,X-2163,mutation
1074,X.2163.enib.biib,X-2163,mutation
1075,X.2163.LD25,X-2163,mutation
1076,X.2163.LD78,X-2163,mutation
1077,X.2163.LE11,X-2163,mutation
1078,X.2163.LE11.biib,X-2163,mutation
1079,X.2163.LE11.enib,X-2163,mutation
1080,X.2163.LG13,X-2163,mutation
1081,X.2163.TA66,X-2163,mutation
1082,X.2163.uned,X-2163,mutation
1083,X.2163.WN74,X-2163,mutation
1084,X.2306.biib,X-2306,mutation
1085,X.2306.BK20,X-2306,mutation
1086,X.2306.BK20.enib,X-2306,mutation
1087,X.2306.CG97,X-2306,mutation
1088,X.2306.CL57,X-2306,mutation
1089,X.2306.dane,X-2306,mutation
1090,X.2306.enib,X-2306,mutation
1091,X.2306.enib.biib,X-2306,mutation
1092,X.2306.LD25,X-2306,mutation
1093,X.2306.LD78,X-2306,mutation
1094,X.2306.LE11,X-2306,mutation
1095,X.2306.LE11.biib,X-2306,mutation
1096,X.2306.LE11.enib,X-2306,mutation
1097,X.2306.LG13,X-2306,mutation
1098,X.2306.TA66,X-2306,mutation
1099,X.2306.uned,X-2306,mutation
1100,X.2306.WN74,X-2306,mutation
1101,X.2602.biib,X-2602,mutation
1102,X.2602.BK20,X-2602,mutation
1103,X.2602.BK20.enib,X-2602,mutation
1104,X.2602.CG97,X-2602,mutation
1105,X.2602.dane,X-2602,mutation
1106,X.2602.enib,X-2602,mutation
1107,X.2602.enib.biib,X-2602,mutation
1108,X.2602.LD25,X-2602,mutation
1109,X.2602.LD78,X-2602,mutation
1110,X.2602.LE11,X-2602,mutation
1111,X.2602.LE11.enib,X-2602,mutation
1112,X.2602.LG13,X-2602,mutation
1113,X.2602.TA66,X-2602,mutation
1114,X.2602.uned,X-2602,mutation
1115,X.2602.WN74,X-2602,mutation
1116,X.2613.biib,X-2613,mutation
1117,X.2613.BK20,X-2613,mutation
1118,X.2613.BK20.enib,X-2613,mutation
1119,X.2613.CG97,X-2613,mutation
1120,X.2613.CL57,X-2613,mutation
1121,X.2613.dane,X-2613,mutation
1122,X.2613.enib,X-2613,mutation
1123,X.2613.enib.biib,X-2613,mutation
1124,X.2613.LD25,X-2613,mutation
1125,X.2613.LD78,X-2613,mutation
1126,X.2613.LE11,X-2613,mutation
1127,X.2613.LE11.biib,X-2613,mutation
1128,X.2613.LE11.enib,X-2613,mutation
1129,X.2613.LG13,X-2613,mutation
1130,X.2613.TA66,X-2613,mutation
1131,X.2613.uned,X-2613,mutation
1132,X.2613.WN74,X-2613,mutation
1133,X.2700.biib,X-2700,mutation
1134,X.2700.BK20,X-2700,mutation
1135,X.2700.BK20.enib,X-2700,mutation
1136,X.2700.CG97,X-2700,mutation
1137,X.2700.CL57,X-2700,mutation
